,index,id,uid,pov,game,rank,memo,tourokubi,sage,modified,id.1,gamename,furigana,sellday,brandname,median,stdev,creater,kansouurl,checked,hanbaisuu,average2,median2,count2,comike,shoukai,model,checked2,erogame,galge,elfics,banner_url,admin_checked,max2,min2,gyutto_enc,gyutto_id,dmm,dmm_genre,dmm_genre_2,erogametokuten,total_play_time_median,time_before_understanding_fun_median,dlsite_id,dlsite_domain,the_number_of_uid_which_input_pov,the_number_of_uid_which_input_play,total_pov_enrollment_of_a,total_pov_enrollment_of_b,total_pov_enrollment_of_c,trial_url,trial_h,http_response_code,okazu,axis_of_soft_or_hard,trial_url_update_time,genre,twitter,erogetrailers,tourokubi.1,digiket,dmm_sample_image_count,dlsite_sample_image_count,gyutto_sample_image_count,digiket_sample_image_count,twitter_search,tgfrontier,gamemeter,twitter_data_widget_id,twitter_data_widget_id_before,twitter_data_widget_id_official,masterup,masterup_tourokubi,steam,dlsite_rental,dmm_subsc,surugaya_1,surugaya_2,surugaya_1_back_image,surugaya_2_back_image,count_all,playrack,vndb,moepedia
10,255,138720,right,240,5357,A,,2005-06-13 21:41:31.149802+09,f,2012-11-23 21:19:36.68073,5357,シスター・プリンセス,シスタープリンセス,2001-03-08,623,64,19.0,,,t,,61,,109,,,PS,t,f,,,,,100,10,,,,,,,15.0,2.0,,,16,124,47,8,4,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,140003119,140003145,f,f,169,0,,0
11,256,140843,Angel smyle,240,5735,B,,2005-06-21 17:37:04.362182+09,f,2012-11-23 21:19:36.68073,5735,D.C.P.S. ～ダ・カーポ～ プラスシチュエーション,ダカーポプラスシチュエーション,2003-10-30,789,78,13.0,,,t,,76,,144,,https://circus-co.jp/product/dcps/index.html,PS2,t,f,,,,,100,10,,,,,,,50.0,,,,24,184,159,40,11,,,200.0,,,0001-01-01 00:00:00,こそばゆい学園恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144001491,144004366,f,f,212,0,v264,0
12,257,140844,Angel smyle,240,5845,A,,2005-06-21 17:37:04.367336+09,f,2012-11-23 21:19:36.68073,5845,月は東に日は西に -Operation Sanctuary-,ツキハヒガシニヒハニシニ,2004-10-07,827,75,14.0,,,t,,77,,52,,,PS2,f,f,,,,,100,40,,,,,,,,,,,8,61,56,13,5,,,200.0,,,0001-01-01 00:00:00,東奔西走スクールライフアドベンチャー,,804,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002195,0,f,f,64,0,v80,0
13,258,141444,gouyoku,240,4261,B,,2005-06-23 21:29:07.075121+09,f,2012-11-23 21:19:36.68073,4261,ウルトラ魔法少女まなな vol.3,ウルトラマホウショウジョマナナボリュームサン,2004-12-17,30,65,11.0,,,t,,64,,62,111621.0,http://www.alicesoft.com/manana/,PC,t,f,GS00007142,,,,89,20,,,,,,,1.0,2.0,,,9,71,41,16,6,http://www.alicesoft.com/manana/release.html,,200.0,,,2012-04-16 08:07:24.19657,,,750,,,-1,-1,-1,-1,,0,,,,,,,,f,,145015736,145012185,f,f,108,10649,,0
14,259,141445,gouyoku,240,4206,B,,2005-06-23 21:29:07.154914+09,f,2012-11-23 21:19:36.68073,4206,ウルトラ魔法少女まなな vol.2,ウルトラマホウショウジョマナナボリュームニ,2004-10-11,30,65,12.0,,,t,,65,,65,,https://www.alicesoft.com/manana/,PC,t,f,GS00006006,,,,89,10,,,,,,,1.0,2.0,,,9,73,61,26,12,,,200.0,,,0001-01-01 00:00:00,,,750,,,-1,-1,-1,-1,,0,,,,,,,,f,,145012409,0,f,f,102,23102,v2037,0
15,260,141446,gouyoku,240,5143,B,,2005-06-23 21:29:07.206907+09,f,2012-11-23 21:19:36.68073,5143,ウルトラ魔法少女まなな vol.4,ウルトラマホウショウジョマナナボリュームヨン,2005-05-04,30,65,11.0,,,t,,63,,51,,https://www.alicesoft.com/manana/,PC,t,f,GS00008147,,,,90,40,,,,,,,1.0,2.0,,,6,58,18,14,6,,,200.0,,,0001-01-01 00:00:00,,,750,,,-1,-1,-1,-1,,0,,,,,,,,f,,145013386,0,f,f,87,5985,v2039,0
16,261,141830,ya--3,240,5772,A,カレンが該当します。,2005-06-26 01:12:50.93486+09,f,2012-11-23 21:19:36.68073,5772,Cafe・LittleWish ～魔法のレシピ～,カフェリトルウィッシュマホウノレシピ,2003-05-29,683,75,16.0,,,t,,73,,11,,,PS2,t,f,,,,,98,55,,,,,,,,,,,4,10,16,2,2,,,200.0,,,0001-01-01 00:00:00,カフェ・もえアドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144001202,144001203,f,f,11,0,,0
17,265,149800,kkk,240,5424,B,,2005-07-31 01:10:01.980383+09,f,2012-11-23 21:19:36.68073,5424,Ever17 -the out of infinity-,エバーセブンティーンジアウトオブインフィニティ,2002-08-29,619,90,12.0,,,t,,88,,99,,,DC,t,f,,,,,100,30,,,,,,,50.0,18.0,,,10,106,126,11,18,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,142000547,142000670,f,f,133,0,v17,0
18,264,151976,seiunsky,240,4533,B,,2005-08-11 00:00:22.337572+09,f,2012-11-23 21:19:36.68073,4533,神曲奏界ポリフォニカ,シンキョクソウカイポリフォニカ,2005-08-01,1325,75,11.0,,,t,,75,,47,241745.0,http://ocelot.product.co.jp/poli1/polyphonica.html,PC,t,f,,,,,95,40,,48630.0,,,,,25.0,,VJ005204,soft,3,52,14,9,2,,,200.0,,,0001-01-01 00:00:00,キネティックノベル,,0,,,-1,9,0,-1,,0,,,,,,,,f,,145014174,145036290,f,f,63,20890,,0
19,266,159519,rame,240,5124,A,個人的にはかなりお気に入り♪,2005-09-13 11:10:26.884036+09,f,2012-11-23 21:19:36.68073,5124,Ever17 -the out of infinity- Premium Edition,エバーセブンティーン,2003-05-16,619,90,12.0,,,t,,87,,1492,573225.0,,PC,f,f,,,,,100,0,,,,,,,30.0,10.0,,,411,1615,3510,597,176,,f,200.0,,,2016-04-10 22:36:10.155091,恋愛アドベンチャー,,8657,,,-1,-1,-1,-1,,0,,,,,,,,f,,145009552,145017869,f,f,1822,24812,v17,0
20,262,171799,rame,240,7059,A,,2005-11-05 17:21:56.799183+09,f,2012-11-23 21:19:36.68073,7059,XANADU NEXT,ザナドゥネクスト,2005-10-27,782,84,9.0,,,t,,79,,19,207121.0,https://www.falcom.co.jp/xanadu_next/,PC,f,f,,,,,90,60,,,,,,,,,,,2,20,3,2,0,,,200.0,,,0001-01-01 00:00:00,アクションRPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145013615,145013613,f,f,28,8292,,0
21,268,172345,right,240,6315,A,,2005-11-08 01:44:58.703575+09,f,2012-11-23 21:19:36.68073,6315,SHUFFLE! ON THE STAGE,シャッフルオンザステージ,2005-10-20,789,75,11.0,,,t,,73,,79,,,PS2,t,f,,,,,100,40,,,,,,,50.0,1.0,,,15,99,72,23,1,,,200.0,,,0001-01-01 00:00:00,恋愛ADV,,8472,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002871,144002927,f,f,110,0,,0
22,267,172907,balmung,240,4684,B,柚香。ちょっと特徴的だが・・・,2005-11-11 05:35:17.454772+09,f,2012-11-23 21:19:36.68073,4684,I’m ～心の向こう側に～,アイムココロノムコウガワニ,2002-06-12,1353,70,13.0,,,t,,70,,30,,http://www.vector.co.jp/soft/win95/game/se328160.html,PC,f,f,,,,,90,40,,,,,,,8.0,,,,5,29,21,6,2,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,45,19330,v16504,0
23,263,185608,Ｍ１号,240,6140,A,ヒロインの１人・パティ。元気で明るいがトラウマ持ち…とある意味王道ではあるが。,2006-01-04 10:18:24.746177+09,f,2012-11-23 21:19:36.68073,6140,CROSS WORLD ～見知らぬ空のエターティア～,クロスワールド,2005-10-21,730,60,8.0,,,t,,61,,5,195501.0,https://www.broccoli.co.jp/cross_world/index.html,PC,t,f,,,,,75,54,,,,,,,13.0,,,,3,5,16,3,2,,,200.0,,,0001-01-01 00:00:00,ファンタジックアドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145013372,145013893,f,f,10,10498,v2848,0
24,270,188118,kkk,240,6351,B,,2006-01-11 00:27:02.627078+09,f,2012-11-23 21:19:36.68073,6351,風雨来記2,フウライキツー,2005-11-10,618,82,11.0,,,t,,78,,16,,https://www.fog.jp/main/products/f2.htm,PS2,t,f,,,,,90,50,,,,,,,48.0,,,,2,15,1,4,1,,,200.0,,,0001-01-01 00:00:00,アドベンチャーゲーム,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002973,144004760,f,f,27,0,v11601,0
25,273,209980,einhander,240,5845,A,まつりん,2006-02-27 00:48:22.587053+09,f,2012-11-23 21:19:36.68073,5845,月は東に日は西に -Operation Sanctuary-,ツキハヒガシニヒハニシニ,2004-10-07,827,75,14.0,,,t,,77,,52,,,PS2,f,f,,,,,100,40,,,,,,,,,,,8,61,56,13,5,,,200.0,,,0001-01-01 00:00:00,東奔西走スクールライフアドベンチャー,,804,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002195,0,f,f,64,0,v80,0
26,274,215283,neko0731,240,5845,A,俺の1番のツインテールは、まつりんだぁぁぁぁ！,2006-03-05 00:43:06.40303+09,f,2012-11-23 21:19:36.68073,5845,月は東に日は西に -Operation Sanctuary-,ツキハヒガシニヒハニシニ,2004-10-07,827,75,14.0,,,t,,77,,52,,,PS2,f,f,,,,,100,40,,,,,,,,,,,8,61,56,13,5,,,200.0,,,0001-01-01 00:00:00,東奔西走スクールライフアドベンチャー,,804,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002195,0,f,f,64,0,v80,0
27,275,221457,sepy,240,5124,B,,2006-03-12 20:01:00.65944+09,f,2012-11-23 21:19:36.68073,5124,Ever17 -the out of infinity- Premium Edition,エバーセブンティーン,2003-05-16,619,90,12.0,,,t,,87,,1492,573225.0,,PC,f,f,,,,,100,0,,,,,,,30.0,10.0,,,411,1615,3510,597,176,,f,200.0,,,2016-04-10 22:36:10.155091,恋愛アドベンチャー,,8657,,,-1,-1,-1,-1,,0,,,,,,,,f,,145009552,145017869,f,f,1822,24812,v17,0
28,276,234545,Imadakei,240,4533,B,,2006-04-07 00:55:37.161202+09,f,2012-11-23 21:19:36.68073,4533,神曲奏界ポリフォニカ,シンキョクソウカイポリフォニカ,2005-08-01,1325,75,11.0,,,t,,75,,47,241745.0,http://ocelot.product.co.jp/poli1/polyphonica.html,PC,t,f,,,,,95,40,,48630.0,,,,,25.0,,VJ005204,soft,3,52,14,9,2,,,200.0,,,0001-01-01 00:00:00,キネティックノベル,,0,,,-1,9,0,-1,,0,,,,,,,,f,,145014174,145036290,f,f,63,20890,,0
29,272,236584,neko0731,240,5802,A,,2006-04-10 20:59:58.722529+09,f,2012-11-23 21:19:36.68073,5802,機神咆吼デモンベイン,キシンホウコウデモンベイン,2004-07-01,215,82,12.0,,,t,,82,,160,,http://www.demonbane.com/game/g_060426_b.html,PS2,t,f,,,,,100,25,,,,,,,50.0,2.0,,,27,193,301,72,22,,,200.0,,,0001-01-01 00:00:00,荒唐無稽スーパーロボットADV,,8421,,,-1,-1,-1,-1,,0,,,,,,,,f,,144001795,144001796,f,f,217,0,v231,0
30,278,244888,gouyoku,240,7707,B,,2006-04-26 22:37:42.599143+09,f,2012-11-23 21:19:36.68073,7707,D.C.II 春風のアルティメットバトル!,ダカーポツーハルカゼノアルティメットバトル,2006-04-15,111,70,12.0,,,t,,68,,169,261805.0,https://circus-co.jp/product/dc2fl/contents/index.html,PC,f,f,,,,,91,10,,30427.0,ggs_1062,digital,pcgame,,2.0,1.0,VJ010419,pro,25,204,149,59,14,,,,,,0001-01-01 00:00:00,,,0,,ITM0143639,19,-1,-1,0,,0,,,,,,,,f,,0,0,f,f,225,22701,v9837,0
31,280,258796,einhander,240,5432,A,沙羅かわいいよ沙羅,2006-05-30 00:45:28.918834+09,f,2012-11-23 21:19:36.68073,5432,Ever17 -the out of infinity-,エバーセブンティーンジアウトオブインフィニティ,2002-08-29,619,91,12.0,,,t,,89,,440,,,PS2,t,f,,,,,100,10,,,,,,,30.0,8.0,,,105,467,1055,174,70,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,8657,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000714,144005033,f,f,538,0,v17,0
32,282,263856,AT,240,4569,A,Dトゥーソードさん,2006-06-09 15:52:56.27542+09,f,2012-11-23 21:19:36.68073,4569,機神飛翔デモンベイン,キシンヒショウデモンベイン,2006-05-26,215,80,12.0,,,t,,78,,448,247625.0,http://www.demonbane.com/special/,PC,t,f,GS00006762,,,,100,20,,2308.0,,,,,10.0,1.0,,,89,542,1135,106,30,,,200.0,,,0001-01-01 00:00:00,ノベル+3Dロボットアクション,,4669,,,-1,-1,12,-1,,0,,,,,,,,f,,145014226,145014227,f,f,718,3404,v234,0
33,281,264040,fan,240,5124,A,,2006-06-10 08:18:01.88169+09,f,2012-11-23 21:19:36.68073,5124,Ever17 -the out of infinity- Premium Edition,エバーセブンティーン,2003-05-16,619,90,12.0,,,t,,87,,1492,573225.0,,PC,f,f,,,,,100,0,,,,,,,30.0,10.0,,,411,1615,3510,597,176,,f,200.0,,,2016-04-10 22:36:10.155091,恋愛アドベンチャー,,8657,,,-1,-1,-1,-1,,0,,,,,,,,f,,145009552,145017869,f,f,1822,24812,v17,0
34,283,272522,shimashima,240,5965,A,,2006-06-27 01:28:10.841822+09,f,2012-11-23 21:19:36.68073,5965,ラムネ ～ガラスびんに映る海～,ラムネガラスビンニウツルウミ,2005-08-25,622,85,14.0,,,t,,81,,45,,https://www.gungho.jp/cgame/game/lamune/,PS2,t,f,,,,,100,40,,,,,,,12.0,,,,13,48,123,41,7,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003104,144003116,f,f,61,0,v1506,0
35,288,302412,ぜの,240,5802,C,エルザ,2006-08-30 16:51:01.191032+09,f,2012-11-23 21:19:36.68073,5802,機神咆吼デモンベイン,キシンホウコウデモンベイン,2004-07-01,215,82,12.0,,,t,,82,,160,,http://www.demonbane.com/game/g_060426_b.html,PS2,t,f,,,,,100,25,,,,,,,50.0,2.0,,,27,193,301,72,22,,,200.0,,,0001-01-01 00:00:00,荒唐無稽スーパーロボットADV,,8421,,,-1,-1,-1,-1,,0,,,,,,,,f,,144001795,144001796,f,f,217,0,v231,0
36,290,311142,kiryuusyouta,240,7707,B,,2006-09-16 01:39:13.381094+09,f,2012-11-23 21:19:36.68073,7707,D.C.II 春風のアルティメットバトル!,ダカーポツーハルカゼノアルティメットバトル,2006-04-15,111,70,12.0,,,t,,68,,169,261805.0,https://circus-co.jp/product/dc2fl/contents/index.html,PC,f,f,,,,,91,10,,30427.0,ggs_1062,digital,pcgame,,2.0,1.0,VJ010419,pro,25,204,149,59,14,,,,,,0001-01-01 00:00:00,,,0,,ITM0143639,19,-1,-1,0,,0,,,,,,,,f,,0,0,f,f,225,22701,v9837,0
37,291,311183,kiryuusyouta,240,5735,B,,2006-09-16 01:41:53.297277+09,f,2012-11-23 21:19:36.68073,5735,D.C.P.S. ～ダ・カーポ～ プラスシチュエーション,ダカーポプラスシチュエーション,2003-10-30,789,78,13.0,,,t,,76,,144,,https://circus-co.jp/product/dcps/index.html,PS2,t,f,,,,,100,10,,,,,,,50.0,,,,24,184,159,40,11,,,200.0,,,0001-01-01 00:00:00,こそばゆい学園恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144001491,144004366,f,f,212,0,v264,0
38,23,353841,sastsas,240,8011,A,,2006-12-22 14:44:10.326598+09,f,2012-11-23 21:19:36.68073,8011,しぇいむ☆おん,シェイムオン,2006-07-15,1919,70,11.0,,,t,,71,,70,,http://vimalakirti.aki.gs/shame-on/index.html,PC,f,f,,,,,90,10,,,,,,,10.0,1.0,,,24,83,94,42,24,,,200.0,,,0001-01-01 00:00:00,,,9722,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,90,8110,v6232,0
39,293,359351,onomanxx,240,5965,A,,2006-12-31 04:06:13.91271+09,f,2012-11-23 21:19:36.68073,5965,ラムネ ～ガラスびんに映る海～,ラムネガラスビンニウツルウミ,2005-08-25,622,85,14.0,,,t,,81,,45,,https://www.gungho.jp/cgame/game/lamune/,PS2,t,f,,,,,100,40,,,,,,,12.0,,,,13,48,123,41,7,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003104,144003116,f,f,61,0,v1506,0
40,294,364040,everever,240,5357,A,,2007-01-11 00:21:19.780921+09,f,2012-11-23 21:19:36.68073,5357,シスター・プリンセス,シスタープリンセス,2001-03-08,623,64,19.0,,,t,,61,,109,,,PS,t,f,,,,,100,10,,,,,,,15.0,2.0,,,16,124,47,8,4,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,140003119,140003145,f,f,169,0,,0
41,24,375170,sastsas,240,5124,A,,2007-02-01 14:58:36.749863+09,f,2012-11-23 21:19:36.68073,5124,Ever17 -the out of infinity- Premium Edition,エバーセブンティーン,2003-05-16,619,90,12.0,,,t,,87,,1492,573225.0,,PC,f,f,,,,,100,0,,,,,,,30.0,10.0,,,411,1615,3510,597,176,,f,200.0,,,2016-04-10 22:36:10.155091,恋愛アドベンチャー,,8657,,,-1,-1,-1,-1,,0,,,,,,,,f,,145009552,145017869,f,f,1822,24812,v17,0
42,269,394501,Mellow,240,5715,B,,2007-02-24 08:07:51.787633+09,f,2012-11-23 21:19:36.68073,5715,水月 ～迷心～,スイゲツマヨイゴコロ,2004-10-28,619,81,14.0,,,t,,80,,48,,,PS2,t,f,,,,,100,41,,,,,,,,,,,10,58,130,16,5,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,,2330,,,-1,-1,-1,-1,,0,,,,,,,,f,,144002212,144003939,f,f,73,0,v913,0
43,298,407918,chome,240,8540,A,途中で髪型変えますが。,2007-03-23 13:16:03.345792+09,f,2012-11-23 21:19:36.68073,8540,Omegaの視界 1.シキのはじまり,オメガノキョウカイイチシキノハジマリ,2006-12-31,2017,75,12.0,,,t,,73,,19,,http://nekobanana.com/news.htm,PC,t,f,,,,,100,50,,,,,,,2.0,,RJ101805,home,5,28,15,9,7,,,200.0,,,0001-01-01 00:00:00,,,9345,,,-1,3,-1,-1,,0,4226d59c88,,,,,,,f,,0,0,f,f,42,20109,v1162,0
44,300,413358,lino,240,7522,A,天真爛漫で結構好きかも,2007-03-31 23:29:02.380392+09,f,2012-11-23 21:19:36.68073,7522,神曲奏界ポリフォニカ1&2話 BOXエディション,シンキョクソウカイポリフェニカイチアンドニワボックスエディション,2006-04-28,1325,78,13.0,,,t,,75,,167,241745.0,http://ocelot.product.co.jp/products/poli1/polyphonica.htm,PC,t,f,,,,,95,10,,,,,,,6.0,,,,40,189,226,39,13,http://ocelot.product.co.jp/products/poli1/polyphonica.htm#down,f,200.0,,,2012-04-16 22:01:24.340884,キネティックノベル,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145014174,145036290,f,f,226,6847,,0
45,295,417346,anonymous,240,3454,A,芽衣,2007-04-08 18:48:50.458683+09,f,2012-11-23 21:19:36.68073,3454,CLANNAD,クラナド,2004-04-28,83,90,15.0,,,t,,87,,3080,681794.0,https://key.visualarts.gr.jp/product/clannad/,PC,,f,GS00003905,,,,100,0,,,1041ksla0030,mono,pcgame,,50.0,3.0,,,840,3356,8332,938,275,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,2283,,,0,-1,-1,-1,,0,,,,,,,324160.0,f,,145011027,145024015,f,f,3681,17818,v4,0
46,301,421174,asdzxc,240,7522,C,,2007-04-16 22:05:29.81904+09,f,2012-11-23 21:19:36.68073,7522,神曲奏界ポリフォニカ1&2話 BOXエディション,シンキョクソウカイポリフェニカイチアンドニワボックスエディション,2006-04-28,1325,78,13.0,,,t,,75,,167,241745.0,http://ocelot.product.co.jp/products/poli1/polyphonica.htm,PC,t,f,,,,,95,10,,,,,,,6.0,,,,40,189,226,39,13,http://ocelot.product.co.jp/products/poli1/polyphonica.htm#down,f,200.0,,,2012-04-16 22:01:24.340884,キネティックノベル,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145014174,145036290,f,f,226,6847,,0
47,302,425188,youaff,240,7441,A,,2007-04-28 01:57:09.885808+09,f,2012-11-23 21:19:36.68073,7441,Fate/stay night [Realta Nua],フェイトステイナイトレアルタヌア,2007-04-19,789,90,13.0,,,t,,87,,337,,https://www.kadokawagames.co.jp/game/fatevita/,PS2,t,f,,,,,100,5,,,,,,,60.0,3.0,,,88,405,1180,157,27,,,200.0,,,0001-01-01 00:00:00,伝奇活劇ビジュアルノベル,,4090,,,-1,-1,-1,-1,,0,,,,,,,,f,,144003522,144003777,f,f,487,0,v11,0
